,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9968626561285879,-0.07915077268262494,0.9770138707998408,0.2131757403287529,0.15363230885096876,-0.2383422698621505,0,0.9997264155362928,-0.02339004230341629,0.9943433343168253,0.10621362200630512,0.39031450931089545,-0.8191225377830322,-1.0
0,0.9997264155362928,-0.02339004230341629,0.9943433343168253,0.10621362200630512,0.39031450931089545,-0.8191225377830322,1,0.9984745596827336,0.05521370904378078,0.9980525590889218,-0.06237859645787448,0.37459942102331606,-0.8273866022418164,-1.0
0,0.9984745596827336,0.05521370904378078,0.9980525590889218,-0.06237859645787448,0.37459942102331606,-0.8273866022418164,0,0.9914034759384885,0.13084016163656623,0.9708425847493155,-0.2397179084617335,0.36372803049905367,-0.9257561100360356,-1.0
0,0.9914034759384885,0.13084016163656623,0.9708425847493155,-0.2397179084617335,0.36372803049905367,-0.9257561100360356,0,0.9815666294907357,0.19112025499720547,0.9150165731719725,-0.4034162500700985,0.2300536399172675,-0.7688807507635311,-1.0
0,0.9815666294907357,0.19112025499720547,0.9150165731719725,-0.4034162500700985,0.2300536399172675,-0.7688807507635311,1,0.9789823832760444,0.20394482890025975,0.8754062275984301,-0.48338797738657674,-0.102348851618523,-0.11130693314606788,-1.0
0,0.9789823832760444,0.20394482890025975,0.8754062275984301,-0.48338797738657674,-0.102348851618523,-0.11130693314606788,2,0.9901640975084111,0.1399109002378078,0.910294328992761,-0.4139616342170117,-0.5337131349042431,0.8700498940319449,-1.0
0,0.9901640975084111,0.1399109002378078,0.910294328992761,-0.4139616342170117,-0.5337131349042431,0.8700498940319449,0,0.9996258975131662,0.027350777338072403,0.9715753820847765,-0.2367303886847241,-0.5682447606274108,0.9594515322913197,-1.0
0,0.9996258975131662,0.027350777338072403,0.9715753820847765,-0.2367303886847241,-0.5682447606274108,0.9594515322913197,2,0.994855479399918,-0.10130436865189571,0.9999900362310051,0.004464015984850817,-0.6863135741059385,1.4126612919371762,-1.0
0,0.994855479399918,-0.10130436865189571,0.9999900362310051,0.004464015984850817,-0.6863135741059385,1.4126612919371762,0,0.9789564492719299,-0.2040692785033928,0.9740268990595408,0.226432329644985,-0.3269252279763178,0.7741551387971659,-1.0
0,0.9789564492719299,-0.2040692785033928,0.9740268990595408,0.226432329644985,-0.3269252279763178,0.7741551387971659,1,0.97172610483054,-0.23611094254791823,0.9446964095935338,0.32794617500603085,0.007038339154545492,0.2627944125727837,-1.0
0,0.97172610483054,-0.23611094254791823,0.9446964095935338,0.32794617500603085,0.007038339154545492,0.2627944125727837,1,0.9796071948606243,-0.20092223315825178,0.945949035726859,0.3243153123234018,0.3459154885152722,-0.29518247195903535,-1.0
0,0.9796071948606243,-0.20092223315825178,0.945949035726859,0.3243153123234018,0.3459154885152722,-0.29518247195903535,2,0.992916861896764,-0.11881121732009335,0.9670935839113471,0.25442091100675307,0.46735038944824897,-0.4109341381199856,-1.0
0,0.992916861896764,-0.11881121732009335,0.9670935839113471,0.25442091100675307,0.46735038944824897,-0.4109341381199856,0,0.9999974190012649,0.002272001498382303,0.9940469596358337,0.1089524760561014,0.7174792288019323,-1.0266644900919553,-1.0
0,0.9999974190012649,0.002272001498382303,0.9940469596358337,0.1089524760561014,0.7174792288019323,-1.0266644900919553,1,0.9901745018970326,0.13983724751640203,0.9954296576849219,-0.09549762615520545,0.628272474875356,-0.9636005319782823,-1.0
0,0.9901745018970326,0.13983724751640203,0.9954296576849219,-0.09549762615520545,0.628272474875356,-0.9636005319782823,1,0.9711521897582018,0.2384605299160628,0.9677350579766001,-0.251969953690964,0.3523669153631233,-0.5866330509188236,-1.0
0,0.9711521897582018,0.2384605299160628,0.9677350579766001,-0.251969953690964,0.3523669153631233,-0.5866330509188236,1,0.9626124195106733,0.27088250184131035,0.9496513379930043,-0.3133086916255226,-0.02466101676780319,-0.03952654056349281,-1.0
0,0.9626124195106733,0.27088250184131035,0.9496513379930043,-0.3133086916255226,-0.02466101676780319,-0.03952654056349281,0,0.9703432740829231,0.24173111186198828,0.9541829409941008,-0.2992238545234123,-0.270455061284137,0.1808446342931986,-1.0
0,0.9703432740829231,0.24173111186198828,0.9541829409941008,-0.2992238545234123,-0.270455061284137,0.1808446342931986,2,0.9895515583266699,0.14417944865083657,0.9831482319554224,-0.18281015836907677,-0.7012619028533882,0.9865433524458119,-1.0
0,0.9895515583266699,0.14417944865083657,0.9831482319554224,-0.18281015836907677,-0.7012619028533882,0.9865433524458119,0,0.9999932217145965,0.0036819186386836578,0.9999997767851968,0.0006681538420536616,-0.6742260382983339,0.8037748179611299,-1.0
0,0.9999932217145965,0.0036819186386836578,0.9999997767851968,0.0006681538420536616,-0.6742260382983339,0.8037748179611299,2,0.9904697529721198,-0.13773041946987608,0.9828100768910618,0.1846194809909971,-0.7094105742291337,0.9909889662918409,-1.0
0,0.9904697529721198,-0.13773041946987608,0.9828100768910618,0.1846194809909971,-0.7094105742291337,0.9909889662918409,2,0.9648685155293235,-0.2627332254212237,0.9308621384566576,0.3653706052597806,-0.5367594482939103,0.8428397394429092,-1.0
0,0.9648685155293235,-0.2627332254212237,0.9308621384566576,0.3653706052597806,-0.5367594482939103,0.8428397394429092,0,0.9501394839421697,-0.31182520913824036,0.9047118929504389,0.42602393213766027,0.03416316576308476,-0.19525861973522596,-1.0
0,0.9501394839421697,-0.31182520913824036,0.9047118929504389,0.42602393213766027,0.03416316576308476,-0.19525861973522596,2,0.9614847924888302,-0.2748581339758952,0.9341989960559591,0.3567523451472155,0.34298372143955874,-0.5410755999959588,-1.0
0,0.9614847924888302,-0.2748581339758952,0.9341989960559591,0.3567523451472155,0.34298372143955874,-0.5410755999959588,0,0.9871746674042794,-0.15964390384618654,0.9861835506995492,0.16565628370101024,0.8100779756067007,-1.3956472092186911,-1.0
0,0.9871746674042794,-0.15964390384618654,0.9861835506995492,0.16565628370101024,0.8100779756067007,-1.3956472092186911,0,0.9995772262465724,0.029075226038821317,0.9865277438286582,-0.16359404223973903,1.0333608935240943,-1.8195478285656232,-1.0
0,0.9995772262465724,0.029075226038821317,0.9865277438286582,-0.16359404223973903,1.0333608935240943,-1.8195478285656232,0,0.9735856908769123,0.22832192737388435,0.8679266123477645,-0.4966924557294316,0.9279566069616529,-1.642859591940941,-1.0
0,0.9735856908769123,0.22832192737388435,0.8679266123477645,-0.4966924557294316,0.9279566069616529,-1.642859591940941,1,0.9321251325919765,0.3621363516555472,0.7248027160726862,-0.6889564737874643,0.4474002767603084,-0.7207104882189216,-1.0
0,0.9321251325919765,0.3621363516555472,0.7248027160726862,-0.6889564737874643,0.4474002767603084,-0.7207104882189216,1,0.919967538704836,0.3919945506373348,0.696786043559206,-0.7172790318286938,-0.13028051268944546,0.32721871080374554,-1.0
0,0.919967538704836,0.3919945506373348,0.696786043559206,-0.7172790318286938,-0.13028051268944546,0.32721871080374554,2,0.9529573272017399,0.30310449111241516,0.8252005281062568,-0.5648398785613096,-0.8031279765880073,1.6468097386546607,-1.0
0,0.9529573272017399,0.30310449111241516,0.8252005281062568,-0.5648398785613096,-0.8031279765880073,1.6468097386546607,0,0.9928510240339844,0.11936014441457615,0.9740051993355318,-0.22652565344205713,-1.0315879593958655,1.9821543465520712,-1.0
0,0.9928510240339844,0.11936014441457615,0.9740051993355318,-0.22652565344205713,-1.0315879593958655,1.9821543465520712,0,0.9966714305387744,-0.08152336810873966,0.9888870989450177,0.14866844164148224,-0.9256130337889236,1.6908010781095135,-1.0
0,0.9966714305387744,-0.08152336810873966,0.9888870989450177,0.14866844164148224,-0.9256130337889236,1.6908010781095135,1,0.9704519361272465,-0.2412945081573111,0.9026362582844543,0.4304042114457524,-0.6553979845606284,1.1954089635610994,-1.0
0,0.9704519361272465,-0.2412945081573111,0.9026362582844543,0.4304042114457524,-0.6553979845606284,1.1954089635610994,0,0.9494961502955956,-0.3137786808784874,0.8395316733050129,0.5433107485755138,-0.08509955518631473,0.07783802600488898,-1.0
0,0.9494961502955956,-0.3137786808784874,0.8395316733050129,0.5433107485755138,-0.08509955518631473,0.07783802600488898,1,0.9585910137091727,-0.2847863557757302,0.8741298589448373,0.485692278815588,0.38225610721322006,-0.7381824364661512,-1.0
0,0.9585910137091727,-0.2847863557757302,0.8741298589448373,0.485692278815588,0.38225610721322006,-0.7381824364661512,2,0.9828032135241247,-0.18465601394661854,0.9481076608367376,0.3179494668381907,0.6234070862093714,-1.0552361670208439,-1.0
0,0.9828032135241247,-0.18465601394661854,0.9481076608367376,0.3179494668381907,0.6234070862093714,-1.0552361670208439,2,0.9986482736045839,-0.051977164472335594,0.9943185590704328,0.10644530561794781,0.6798069952455448,-1.0554067213091243,-1.0
0,0.9986482736045839,-0.051977164472335594,0.9943185590704328,0.10644530561794781,0.6798069952455448,-1.0554067213091243,0,0.9951491972361758,0.09837720894696501,0.9898136611782059,-0.1423689437517739,0.7863396419310538,-1.3703334063457515,-1.0
0,0.9951491972361758,0.09837720894696501,0.9898136611782059,-0.1423689437517739,0.7863396419310538,-1.3703334063457515,1,0.9730421337625351,0.23062741797724912,0.9295488323057016,-0.36869902136987903,0.5227760371913825,-0.9200797799441673,-1.0
0,0.9730421337625351,0.23062741797724912,0.9295488323057016,-0.36869902136987903,0.5227760371913825,-0.9200797799441673,1,0.9560200577420508,0.2933012942264079,0.8804017512464758,-0.474228590873788,0.11288679416548458,-0.22190886024253254,-1.0
0,0.9560200577420508,0.2933012942264079,0.8804017512464758,-0.474228590873788,0.11288679416548458,-0.22190886024253254,1,0.9622012035892937,0.27233957444946283,0.8947590290849421,-0.44654930284457023,-0.3263747603809099,0.5265068795283808,-1.0
0,0.9622012035892937,0.27233957444946283,0.8947590290849421,-0.44654930284457023,-0.3263747603809099,0.5265068795283808,1,0.9851029766152891,0.17196547753458308,0.9575984185453245,-0.2881063498076598,-0.6796363550233407,1.1409822993053418,-1.0
0,0.9851029766152891,0.17196547753458308,0.9575984185453245,-0.2881063498076598,-0.6796363550233407,1.1409822993053418,2,0.9999913779979075,0.004152581106511193,0.999988328732933,0.004831397097694163,-0.9635145844375932,1.7516034857817533,-1.0
0,0.9999913779979075,0.004152581106511193,0.999988328732933,0.004831397097694163,-0.9635145844375932,1.7516034857817533,2,0.9817541289692421,-0.19015475342952845,0.9327037405953638,0.3606434974866682,-0.9381225707423266,1.7907512807865333,-1.0
0,0.9817541289692421,-0.19015475342952845,0.9327037405953638,0.3606434974866682,-0.9381225707423266,1.7907512807865333,2,0.9389215164460566,-0.3441313498573436,0.7743818365577706,0.6327185560811491,-0.6247468427753952,1.3052917526530643,-1.0
0,0.9389215164460566,-0.3441313498573436,0.7743818365577706,0.6327185560811491,-0.6247468427753952,1.3052917526530643,0,0.9181498184319623,-0.3962334045904694,0.6880440707445192,0.7256689029532071,0.07088489805932807,-0.04641569353778796,-1.0
0,0.9181498184319623,-0.3962334045904694,0.6880440707445192,0.7256689029532071,0.07088489805932807,-0.04641569353778796,2,0.9402193689110401,-0.34056943245764953,0.745687145718483,0.6662962409545936,0.51624671685157,-0.7673009675307192,-1.0
0,0.9402193689110401,-0.34056943245764953,0.745687145718483,0.6662962409545936,0.51624671685157,-0.7673009675307192,1,0.9806835598657383,-0.19560101075675193,0.8852522374677273,0.46511125127047026,0.9596436400411612,-1.6422322934764928,-1.0
0,0.9806835598657383,-0.19560101075675193,0.8852522374677273,0.46511125127047026,0.9596436400411612,-1.6422322934764928,0,0.9994936061948486,0.03182029502718192,0.9977088415464096,0.0676540279667168,1.2693758024612516,-2.4127585778415686,-1.0
0,0.9994936061948486,0.03182029502718192,0.9977088415464096,0.0676540279667168,1.2693758024612516,-2.4127585778415686,1,0.9641039916734949,0.26552493901559177,0.92419344960936,-0.3819246885174502,1.0347332301811465,-2.0590828715849643,-1.0
0,0.9641039916734949,0.26552493901559177,0.92419344960936,-0.3819246885174502,1.0347332301811465,-2.0590828715849643,2,0.9160552108730798,0.40105217943838345,0.7738003786809746,-0.6334295335340627,0.37762113064365366,-0.8375758744350226,-1.0
0,0.9160552108730798,0.40105217943838345,0.7738003786809746,-0.6334295335340627,0.37762113064365366,-0.8375758744350226,0,0.9053895305330295,0.42458190964898695,0.7098455244087174,-0.7043573890269861,-0.12380412578121414,-0.10652550074931644,-1.0
0,0.9053895305330295,0.42458190964898695,0.7098455244087174,-0.7043573890269861,-0.12380412578121414,-0.10652550074931644,0,0.9341251786319814,0.3569455849926832,0.7462205015101512,-0.6656988531805793,-0.5968285074936228,0.6252224744615433,-1.0
0,0.9341251786319814,0.3569455849926832,0.7462205015101512,-0.6656988531805793,-0.5968285074936228,0.6252224744615433,2,0.982977586009011,0.18372551647470603,0.8882563854994918,-0.45934800926898345,-1.1707768763832345,1.8419099481837755,-1.0
0,0.982977586009011,0.18372551647470603,0.8882563854994918,-0.45934800926898345,-1.1707768763832345,1.8419099481837755,0,0.9983964584414832,-0.05660840725107776,0.9957599972553247,-0.09198928125643606,-1.1811938742749428,1.8995903450517944,-1.0
0,0.9983964584414832,-0.05660840725107776,0.9957599972553247,-0.09198928125643606,-1.1811938742749428,1.8995903450517944,0,0.9658143759808281,-0.25923462567481903,0.9720969642356342,0.23457939407344422,-0.822953440133387,1.298731416218923,-1.0
0,0.9658143759808281,-0.25923462567481903,0.9720969642356342,0.23457939407344422,-0.822953440133387,1.298731416218923,0,0.9323458310644502,-0.3615677686087903,0.9206485419717666,0.3903924463475956,-0.23151048549438935,0.3093354448762804,-1.0
0,0.9323458310644502,-0.3615677686087903,0.9206485419717666,0.3903924463475956,-0.23151048549438935,0.3093354448762804,0,0.9390734053127251,-0.34371665574185123,0.9375969964687506,0.3477238447572695,0.4175768691828966,-0.7595999805900555,-1.0
0,0.9390734053127251,-0.34371665574185123,0.9375969964687506,0.3477238447572695,0.4175768691828966,-0.7595999805900555,0,0.9779861948673523,-0.2086696016406733,0.9940278917562865,0.1091263048515456,0.9551870230429722,-1.640246480401438,-1.0
0,0.9779861948673523,-0.2086696016406733,0.9940278917562865,0.1091263048515456,0.9551870230429722,-1.640246480401438,0,0.9999351221926406,0.011390847448237831,0.9649701542492428,-0.26235967946350386,1.2014675805207558,-1.9993555002668018,-1.0
0,0.9999351221926406,0.011390847448237831,0.9649701542492428,-0.26235967946350386,1.2014675805207558,-1.9993555002668018,2,0.9759849881133813,0.21783779051698757,0.8371124938716288,-0.547030778479623,0.8352840801238874,-1.0628159147506806,-1.0
0,0.9759849881133813,0.21783779051698757,0.8371124938716288,-0.547030778479623,0.8352840801238874,-1.0628159147506806,0,0.9372627317741536,0.3486238253866922,0.741091308874879,-0.6714042537176235,0.502064112433818,-0.4761080659857534,-1.0
0,0.9372627317741536,0.3486238253866922,0.741091308874879,-0.6714042537176235,0.502064112433818,-0.4761080659857534,2,0.9254662084421249,0.3788301691150764,0.7656822869311147,-0.6432189638684,-0.18515902838030363,0.8503548902178572,-1.0
0,0.9254662084421249,0.3788301691150764,0.7656822869311147,-0.6432189638684,-0.18515902838030363,0.8503548902178572,1,0.9564863980010657,0.29177691896198177,0.9070696684027677,-0.42098054190626555,-0.7193040127266438,1.7502248392709077,-1.0
0,0.9564863980010657,0.29177691896198177,0.9070696684027677,-0.42098054190626555,-0.7193040127266438,1.7502248392709077,1,0.9933717733741351,0.11494572572969382,0.9996425791918921,-0.02673413298728067,-1.0386696609197477,2.2276280711116443,-1.0
0,0.9933717733741351,0.11494572572969382,0.9996425791918921,-0.02673413298728067,-1.0386696609197477,2.2276280711116443,1,0.9955299158959069,-0.09444673925704661,0.9181142299260714,0.3963158598987137,-1.0004193895406788,2.0001760783944023,-1.0
0,0.9955299158959069,-0.09444673925704661,0.9181142299260714,0.3963158598987137,-1.0004193895406788,2.0001760783944023,0,0.9683175577265641,-0.2497220602959661,0.7625795321078341,0.6468944714636203,-0.5469804632169064,0.9096841845901407,-1.0
0,0.9683175577265641,-0.2497220602959661,0.7625795321078341,0.6468944714636203,-0.5469804632169064,0.9096841845901407,1,0.9500855781284312,-0.3119894136543171,0.7026238444559932,0.711561475349727,-0.0902800255293833,-0.04102449560071164,-1.0
0,0.9500855781284312,-0.3119894136543171,0.7026238444559932,0.711561475349727,-0.0902800255293833,-0.04102449560071164,1,0.9591558131105777,-0.2828782886263747,0.7735680472961743,0.6337132444587092,0.3902914444216774,-1.000830560949703,-1.0
0,0.9591558131105777,-0.2828782886263747,0.7735680472961743,0.6337132444587092,0.3902914444216774,-1.000830560949703,1,0.9860963502611017,-0.16617457086369947,0.9201103368775903,0.3916592498218412,0.7815614763935532,-1.7878887640482812,-1.0
0,0.9860963502611017,-0.16617457086369947,0.9201103368775903,0.3916592498218412,0.7815614763935532,-1.7878887640482812,0,0.9997383079777565,0.0228760914881092,0.9995028926708323,-0.03152725079417296,1.0622911975616658,-2.443022791203763,-1.0
0,0.9997383079777565,0.0228760914881092,0.9995028926708323,-0.03152725079417296,1.0622911975616658,-2.443022791203763,1,0.9762652473191724,0.2165783158047804,0.8836587409553173,-0.46813163697112314,0.8362624345501881,-2.001697793244461,-1.0
0,0.9762652473191724,0.2165783158047804,0.8836587409553173,-0.46813163697112314,0.8362624345501881,-2.001697793244461,2,0.9464328330460877,0.3229007471845741,0.7190187756428046,-0.6949906476155792,0.2503446680530822,-0.7758247664882605,-1.0
0,0.9464328330460877,0.3229007471845741,0.7190187756428046,-0.6949906476155792,0.2503446680530822,-0.7758247664882605,0,0.9430793999595243,0.3325676553304359,0.6576219610582208,-0.7533480977170779,-0.14897890689020798,-0.06371365267362084,-1.0
0,0.9430793999595243,0.3325676553304359,0.6576219610582208,-0.7533480977170779,-0.14897890689020798,-0.06371365267362084,1,0.9663389426033052,0.2572723226628276,0.721954491352861,-0.6919405410983169,-0.6242693703851526,0.9381833854762949,-1.0
0,0.9663389426033052,0.2572723226628276,0.721954491352861,-0.6919405410983169,-0.6242693703851526,0.9381833854762949,2,0.9962720578045365,0.08626695101783878,0.8970781226980054,-0.44187197441863457,-1.0805907751697026,2.075028932838154,-1.0
0,0.9962720578045365,0.08626695101783878,0.8970781226980054,-0.44187197441863457,-1.0805907751697026,2.075028932838154,0,0.9921086460711577,-0.1253811564424834,0.9992699791106474,-0.03820351879351187,-0.9810755098306083,2.0056424641212334,-1.0
0,0.9921086460711577,-0.1253811564424834,0.9992699791106474,-0.03820351879351187,-0.9810755098306083,2.0056424641212334,2,0.9525418846414471,-0.30440755247483603,0.933138763598152,0.35951640834670157,-0.8021527424467518,1.9496812356136475,-1.0
0,0.9525418846414471,-0.30440755247483603,0.933138763598152,0.35951640834670157,-0.8021527424467518,1.9496812356136475,0,0.9195185332008455,-0.3930466474862309,0.8012052820680111,0.5983895854594385,-0.126014383552859,0.7491985221897004,-1.0
0,0.9195185332008455,-0.3930466474862309,0.8012052820680111,0.5983895854594385,-0.126014383552859,0.7491985221897004,1,0.9321735615918455,-0.36201167255928884,0.7693041983452623,0.6388826577771174,0.4536547494658647,-0.23458003437400743,-1.0
0,0.9321735615918455,-0.36201167255928884,0.7693041983452623,0.6388826577771174,0.4536547494658647,-0.23458003437400743,2,0.9709220736736807,-0.23939575362399348,0.8337781888095409,0.552099566985414,0.806644506794429,-0.8188556080760063,-1.0
0,0.9709220736736807,-0.23939575362399348,0.8337781888095409,0.552099566985414,0.806644506794429,-0.8188556080760063,2,0.9980966001015604,-0.06166990242983812,0.927593805904674,0.3735903254198134,0.9530918156257725,-1.1441715883052148,-1.0
0,0.9980966001015604,-0.06166990242983812,0.927593805904674,0.3735903254198134,0.9530918156257725,-1.1441715883052148,1,0.9909961004585641,0.13389073483971722,0.9926858448630137,0.12072619189142338,0.9596485936937593,-1.3979145379172888,-1.0
0,0.9909961004585641,0.13389073483971722,0.9926858448630137,0.12072619189142338,0.9596485936937593,-1.3979145379172888,0,0.9505268074557288,0.3106425410468112,0.9843155216027384,-0.17641698878489304,0.809916782388128,-1.5038342212926015,-1.0
0,0.9505268074557288,0.3106425410468112,0.9843155216027384,-0.17641698878489304,0.809916782388128,-1.5038342212926015,1,0.9096565240887398,0.4153612983690128,0.9146938275536247,-0.40414750009779815,0.2882581691453161,-0.8338926141914985,-1.0
0,0.9096565240887398,0.4153612983690128,0.9146938275536247,-0.40414750009779815,0.2882581691453161,-0.8338926141914985,0,0.9055772825570456,0.42418131184270336,0.8619037232815561,-0.507071959186653,-0.1951053525697521,-0.30624598032608186,-1.0
0,0.9055772825570456,0.42418131184270336,0.8619037232815561,-0.507071959186653,-0.1951053525697521,-0.30624598032608186,1,0.9426908374912073,0.3336674765543178,0.8758147465643137,-0.4826474175839822,-0.7642296610357928,0.5739880029519489,-1.0
0,0.9426908374912073,0.3336674765543178,0.8758147465643137,-0.4826474175839822,-0.7642296610357928,0.5739880029519489,0,0.9876142904371361,0.1569012852858517,0.9399994542134716,-0.34117594592581607,-1.0224697634617521,0.9324262500008691,-1.0
0,0.9876142904371361,0.1569012852858517,0.9399994542134716,-0.34117594592581607,-1.0224697634617521,0.9324262500008691,1,0.9980119103777038,-0.06302560387847315,0.9925808840139626,-0.12158613691560623,-1.1321894313066088,1.2560259517750083,-1.0
0,0.9980119103777038,-0.06302560387847315,0.9925808840139626,-0.12158613691560623,-1.1321894313066088,1.2560259517750083,0,0.9663867365482779,-0.2570927370105376,0.9962735961620425,0.08624918312860398,-0.7913443062667759,0.7583825356375257,-1.0
0,0.9663867365482779,-0.2570927370105376,0.9962735961620425,0.08624918312860398,-0.7913443062667759,0.7583825356375257,0,0.9341223897506096,-0.35695288339865006,0.9870254916509329,0.16056362860633877,-0.23697817563064116,-0.034483509944055135,-1.0
0,0.9341223897506096,-0.35695288339865006,0.9870254916509329,0.16056362860633877,-0.23697817563064116,-0.034483509944055135,0,0.9389914289561503,-0.34394054187735257,0.9975263244590613,0.07029389739654145,0.37013404047299503,-0.8571298083353697,-1.0
0,0.9389914289561503,-0.34394054187735257,0.9975263244590613,0.07029389739654145,0.37013404047299503,-0.8571298083353697,0,0.9748531273333513,-0.22284833436304785,0.9862669937236587,-0.1651587632894377,0.8605139569188831,-1.4439034975556801,-1.0
0,0.9748531273333513,-0.22284833436304785,0.9862669937236587,-0.1651587632894377,0.8605139569188831,-1.4439034975556801,0,0.9996910325997008,-0.024856374227626665,0.8895142729383605,-0.45690738474984177,1.0881184691847632,-1.5539539964674498,-1.0
0,0.9996910325997008,-0.024856374227626665,0.8895142729383605,-0.45690738474984177,1.0881184691847632,-1.5539539964674498,0,0.9820989588767378,0.18836569478869453,0.7299570406721917,-0.6834930275965485,1.0082596520170135,-1.1558455798681935,-1.0
0,0.9820989588767378,0.18836569478869453,0.7299570406721917,-0.6834930275965485,1.0082596520170135,-1.1558455798681935,1,0.9394121053007461,0.34278987210012474,0.6333937674070459,-0.7738296552923706,0.564488146998348,-0.13966670333902642,-1.0
